ticket_no,flight_id,boarding_no,seat_no
5432692533,7572,69,17A
5432692548,7572,70,17C
5432692531,7572,71,17D
5433449603,7572,72,17E
5432692556,7572,73,17F
5433449600,7572,74,18A
5433449587,7572,75,18C
5432692558,7572,76,18D
5433449602,7572,77,18F
5433449596,7572,78,18E
5433449589,7572,79,19A
5433449605,7572,80,19C
5433449594,7572,81,19D
5432692544,7572,82,19E
5432720441,7572,83,20A
5432720431,7572,84,20C
5433449585,7572,85,20E
5432692538,7572,86,20F
5433722106,30450,1,2C
5433722105,30450,2,4E
5433722104,30450,3,9D
5433722102,30450,4,12E
5433722103,30450,5,15F
5434586172,1368,1,1A
5434513533,1368,2,1C
5434586169,1368,3,2A
5434586179,1368,4,2D
5434586161,1368,5,2F
5433524846,1368,6,3A
5434514921,1368,7,3C
5433524850,1368,8,3F
5432270954,1368,9,4C
5434586160,1368,10,4D
5433524855,1368,11,4E
5434586164,1368,12,5A
5434586171,1368,13,5E
5432270955,1368,14,6A
5434586165,1368,15,6F
5434586162,1368,16,7A
5434586158,1368,17,7C
5433524853,1368,18,7D
5434586177,1368,19,7E
5434586176,1368,20,7F
5434586163,1368,21,8D
5433524851,1368,22,9F
5432270956,1368,23,10D
5433524852,1368,24,10E
5434586181,1368,25,11A
5434586159,1368,26,11E
5433524854,1368,27,11F
5433724726,1368,28,12A
5433524849,1368,29,12C
5434586173,1368,30,12E
5433724727,1368,31,13A
5434586174,1368,32,13D
5434513534,1368,33,14C
5434586182,1368,34,14F
5434586180,1368,35,15A
5433724724,1368,36,15D
5434586157,1368,37,16C
5434514922,1368,38,16D
5434586170,1368,39,16E
5434586167,1368,40,16F
5434586166,1368,41,17C
5434586168,1368,42,17D
5433724725,1368,43,17E
5434513535,1368,44,18C
5434586178,1368,45,19C
5433524848,1368,46,19F
5434586175,1368,47,20C
5433524847,1368,48,20D
5434514923,1368,49,20E
5433192815,18514,1,4A
5433192818,18514,2,7D
5433192812,18514,3,9E
5433192814,18514,4,9F
5433192813,18514,5,10A
5433192816,18514,6,10C
5433192817,18514,7,11C
5433192809,18514,8,12E
5433192810,18514,9,18D
5433192821,18514,10,19A
5433192811,18514,11,19D
5433192820,18514,12,20C
5433192819,18514,13,20E
5434142542,11429,1,5A
5434142541,11429,2,7D
5434142540,11429,3,20D
5434142543,11429,4,21B
5435304095,29766,1,7C
5435304096,29766,2,7D
5435304092,29766,3,18D
5435304094,29766,4,19C
5435304093,29766,5,20A
5435304989,29766,6,23A
5435824155,1287,1,1F
5435824160,1287,2,2C
5435824158,1287,3,4A
5435824164,1287,4,5C
5435824154,1287,5,6E
5435824172,1287,6,7B
5435824173,1287,7,6F
5435824151,1287,8,8B
5435824161,1287,9,8A
5435824169,1287,10,8E
5435824177,1287,11,9F
5435824178,1287,12,9E
5435824156,1287,13,10B
5435824175,1287,14,10D
5432284506,1287,15,11A
5435824170,1287,16,11B
5435824167,1287,17,12C
5435824171,1287,18,12E
5435824162,1287,19,13A
5435824174,1287,20,13F
5435824163,1287,21,14C
5432284505,1287,22,16A
5435824157,1287,23,16C
5435824153,1287,24,16D
5435824165,1287,25,16E
5432284508,1287,26,17B
5435824168,1287,27,18D
5432284507,1287,28,19B
5435824166,1287,29,19D
5435824176,1287,30,20A
5435824159,1287,31,19E
5435824152,1287,32,20B
5433415388,17980,1,4A
5433415381,17980,2,5C
5433415385,17980,3,6F
5433415389,17980,4,7B
5433415384,17980,5,9D
5433415391,17980,6,9C
5433415380,17980,7,12E
5433415383,17980,8,13A
5433415390,17980,9,14E
5433415378,17980,10,15B
5433415379,17980,11,16D
5433415386,17980,12,17A
5433415392,17980,13,18A
5433415382,17980,14,18C
5433415393,17980,15,20E
5433415387,17980,16,21A
5432143931,5615,1,1A
5432782863,5615,2,1D
5432782838,5615,3,1F
5432782841,5615,4,2A
5432782840,5615,5,2F
5432782847,5615,6,3A
5432782887,5615,7,3C
5432782888,5615,8,4C
5432782870,5615,9,4D
5432782872,5615,10,4E
5432143932,5615,11,5A
5432782850,5615,12,5C
5432782849,5615,13,5F
5432782889,5615,14,6A
5432782871,5615,15,6C
5432782857,5615,16,6D
5432782873,5615,17,7A
5432782877,5615,18,7C
5432782858,5615,19,7D
5432782854,5615,20,7F
5432782892,5615,21,8D
5432782864,5615,22,8F
5432782851,5615,23,9A
5432782848,5615,24,9D
5432782891,5615,25,9E
5432782860,5615,26,9F
5432782861,5615,27,10A
5432782880,5615,28,10C
5432782882,5615,29,10E
5432782853,5615,30,10F
5432782839,5615,31,11E
5432782881,5615,32,11F
5432782883,5615,33,12A
5432782842,5615,34,12C
5432782879,5615,35,12D
5432782876,5615,36,12E
5432782869,5615,37,13A
5432782859,5615,38,13C
5432782867,5615,39,13D
5432782855,5615,40,14A
5432782845,5615,41,14E
5432782884,5615,42,15C
5432782886,5615,43,16A
5432782874,5615,44,16E
5432782846,5615,45,17C
5432143930,5615,46,17F
5432782878,5615,47,18A
5432782843,5615,48,18C
5432143929,5615,49,18F
5432782865,5615,50,19A
5432782890,5615,51,19C
5432782856,5615,52,19D
5432782875,5615,53,19E
5432782862,5615,54,19F
5432782868,5615,55,20A
5432782885,5615,56,20C
5432782852,5615,57,20D
5432782844,5615,58,20E
5432782866,5615,59,20F
5435476637,15345,1,1C
5435476646,15345,2,4C
5435476647,15345,3,4D
5435476640,15345,4,5A
5435476634,15345,5,5D
5435476636,15345,6,6F
5435476643,15345,7,8A
5435476645,15345,8,12F
5435476635,15345,9,14A
5435476641,15345,10,14E
5435476639,15345,11,15C
5435476642,15345,12,16F
5435476638,15345,13,18D
5435476648,15345,14,20A
5435476644,15345,15,20F
5432848055,4384,1,1B
5432848056,4384,2,2C
5434462753,4384,3,2D
5432848057,4384,4,3C
5432848064,4384,5,3D
5432848059,4384,6,4B
5432848066,4384,7,5A
5432848062,4384,8,5D
5432848067,4384,9,7C
5434463892,4384,10,7D
5434463891,4384,11,18D
5432848060,4384,12,19C
5432848061,4384,13,20C
5432848070,4384,14,21A
5432848068,4384,15,21C
5432848058,4384,16,22A
5432848065,4384,17,22B
5434462752,4384,18,22C
5432848069,4384,19,23A
5432848063,4384,20,23B
5435850752,28883,1,1B
5435850751,28883,2,2C
5435850756,28883,3,4D
5435850750,28883,4,5B
5435850754,28883,5,18C
5435850755,28883,6,19A
5435850753,28883,7,21C
5435850757,28883,8,22B
5433496438,6253,1,1A
5433496444,6253,2,1D
5433496449,6253,3,1F
5434443432,6253,4,2A
5434925249,6253,5,2C
5433496435,6253,6,2F
5433496432,6253,7,3C
5434443436,6253,8,3F
5433496431,6253,9,4A
5434925247,6253,10,4C
5434925256,6253,11,4E
5434925264,6253,12,4D
5434443433,6253,13,5C
5434925254,6253,14,5D
5434443427,6253,15,5E
5434925265,6253,16,5F
5434443424,6253,17,6D
5433496436,6253,18,6E
5434925250,6253,19,6F
5434925263,6253,20,7C
5434925269,6253,21,7D
5434925255,6253,22,7F
5433496430,6253,23,7E
5434925266,6253,24,8D
5433496418,6253,25,8E
5434443434,6253,26,8F
5432075169,6253,27,9A
5433496447,6253,28,9C
5434443438,6253,29,9D
5433496433,6253,30,9F
5434925270,6253,31,10C
5433496420,6253,32,10E
5434925258,6253,33,10F
5433496445,6253,34,11A
5434925248,6253,35,11C
5433496422,6253,36,11D
5434443439,6253,37,11F
5434925268,6253,38,12A
5433496421,6253,39,12C
5434925251,6253,40,12D
5434925271,6253,41,12E
5433496428,6253,42,12F
5433496425,6253,43,13A
5433496434,6253,44,13C
5434925253,6253,45,13D
5434925260,6253,46,13E
5433496429,6253,47,13F
5433496427,6253,48,14A
5432075170,6253,49,14C
5434443425,6253,50,14D
5433496424,6253,51,14E
5434443435,6253,52,14F
5434925259,6253,53,15A
5433496423,6253,54,15C
5434443429,6253,55,15D
5434443428,6253,56,16D
5434443426,6253,57,16E
5433496442,6253,58,16F
5433496441,6253,59,17A
5434443431,6253,60,17C
5434925261,6253,61,17D
5434925257,6253,62,17E
5433496440,6253,63,17F
5433496446,6253,64,18A
5433496426,6253,65,18D
5432075171,6253,66,18E
5433496437,6253,67,18F
5434925272,6253,68,19A
5434925252,6253,69,19C
5433496439,6253,70,19D
5433496419,6253,71,19E
5434925262,6253,72,19F
5434443437,6253,73,20A
5433496443,6253,74,20C
5434925267,6253,75,20D
5433496448,6253,76,20E
5434443430,6253,77,20F
5435242399,12211,1,1A
5435242390,12211,2,3C
5435242389,12211,3,3D
5435242409,12211,4,3F
5435242393,12211,5,5C
5435242400,12211,6,5D
5435242403,12211,7,7C
5435242404,12211,8,7F
5435242394,12211,9,9C
5435242401,12211,10,9D
5435242414,12211,11,9E
5435242413,12211,12,9F
5435242396,12211,13,11C
5435242410,12211,14,11E
5435242411,12211,15,11F
5435242398,12211,16,12A
5435242407,12211,17,13A
5435242391,12211,18,13C
5435242395,12211,19,14F
5435242388,12211,20,15A
5435242408,12211,21,15C
5435242392,12211,22,15E
5435242405,12211,23,16C
5435242402,12211,24,16D
5435242412,12211,25,16E
5435242406,12211,26,17A
5435242387,12211,27,17C
5435242415,12211,28,19C
5435242397,12211,29,20C
5435913849,10095,1,5D
5434910069,10095,2,6E
5434910068,10095,3,15C
5434910070,10095,4,16D
5435913850,10095,5,18D
5434876590,14602,1,1C
5434876598,14602,2,1A
5434876624,14602,3,1D
5434876582,14602,4,2C
5434876616,14602,5,2A
5434876615,14602,6,2D
5434876569,14602,7,3A
5434876638,14602,8,3D
5434876620,14602,9,3C
5434876608,14602,10,4A
5434876636,14602,11,3F
5434876555,14602,12,4D
5434876601,14602,13,4C
5434876617,14602,14,4F
5434876593,14602,15,5C
5434876610,14602,16,5F
5434876564,14602,17,5D
5434876629,14602,18,6A
5434876650,14602,19,6C
5434876648,14602,20,6F
5434876621,14602,21,6E
5434876574,14602,22,6D
5434876618,14602,23,7A
5434876641,14602,24,7C
5434876579,14602,25,7B
5434876565,14602,26,7D
5434876635,14602,27,7F
5434758853,14602,28,7E
5434876557,14602,29,8B
5434876600,14602,30,8D
5434876558,14602,31,8C
5434876611,14602,32,8F
5434876563,14602,33,9B
5434876570,14602,34,9A
5434876637,14602,35,9C
5434876583,14602,36,9E
5434876639,14602,37,9D
5434876573,14602,38,10B
5434876612,14602,39,10A
5434876595,14602,40,9F
5434876626,14602,41,10C
5434876592,14602,42,10E
5434876580,14602,43,10D
5434876560,14602,44,11A
5434876586,14602,45,10F
5434876568,14602,46,11C
5434876581,14602,47,11B
5434876619,14602,48,11F
5434876607,14602,49,11E
5434876609,14602,50,12B
5434876559,14602,51,12A
5434876614,14602,52,12D
5434876603,14602,53,12C
5434876651,14602,54,12E
5434758854,14602,55,13A
5434876649,14602,56,12F
5434876633,14602,57,13C
5434758852,14602,58,13B
5434876606,14602,59,13E
5434876562,14602,60,13D
5434876646,14602,61,13F
5434876596,14602,62,14B
5434876561,14602,63,14D
5434876556,14602,64,14C
5434876634,14602,65,14F
5434876631,14602,66,15B
5434876640,14602,67,15A
5434876625,14602,68,15C
5434876623,14602,69,15F
5434876627,14602,70,15E
5434876575,14602,71,16A
5434876597,14602,72,16C
5434876588,14602,73,16B
5434876642,14602,74,16F
5434876572,14602,75,16E
5434876587,14602,76,17C
5434876585,14602,77,17B
5434876605,14602,78,17F
5434876602,14602,79,17E
5434876628,14602,80,18B
5434876589,14602,81,18A
5434876567,14602,82,18C
5434876599,14602,83,18D
5434876647,14602,84,19A
5434876645,14602,85,18F
5434876644,14602,86,19B
5434876591,14602,87,19E
5434876576,14602,88,19D
5434876632,14602,89,20B
5434876604,14602,90,20A
5434876566,14602,91,20D
5434876578,14602,92,20C
5434876594,14602,93,20F
5434876622,14602,94,20E
5434876584,14602,95,21A
5434876571,14602,96,21C
5434876643,14602,97,21B
5434876577,14602,98,21E
5434876630,14602,99,21D
5434876613,14602,100,21F
5435659943,9262,1,1A
5435659937,9262,2,1B
5435659948,9262,3,1C
5435659946,9262,4,3A
5435659939,9262,5,4C
5435659941,9262,6,4D
5435659940,9262,7,5A
5435659944,9262,8,5D
5435659938,9262,9,20A
5435659945,9262,10,21C
5435659947,9262,11,21D
5435659942,9262,12,22A
5434251798,24676,1,1D
5434251800,24676,2,2A
5434251802,24676,3,2B
5434251795,24676,4,4C
5434251801,24676,5,5B
5434251797,24676,6,5C
5434251804,24676,7,6B
5434251803,24676,8,6C
5434251796,24676,9,7A
5434251799,24676,10,18B
5433679726,2796,1,1A
5433679724,2796,2,1C
5433679740,2796,3,1D
5433679728,2796,4,1F
5433679715,2796,5,2A
5432222688,2796,6,2D
5433679754,2796,7,3C
5432222690,2796,8,4A
5433679717,2796,9,4C
5433679752,2796,10,4D
5433679718,2796,11,4E
5433679716,2796,12,5C
5433679745,2796,13,5D
5433679731,2796,14,5E
5433679727,2796,15,6A
5433679747,2796,16,6C
5433679719,2796,17,6D
5433679755,2796,18,6E
5433679734,2796,19,7A
5433679710,2796,20,7E
5433679733,2796,21,7F
5433679722,2796,22,8C
5433679744,2796,23,8E
5433679739,2796,24,8F
5433679732,2796,25,10A
5433679729,2796,26,10C
5433679713,2796,27,10E
5433679711,2796,28,11A
5433679720,2796,29,12C
5433679736,2796,30,12D
5433679750,2796,31,12E
5433679748,2796,32,12F
5432222691,2796,33,13A
5433679741,2796,34,13D
5433679742,2796,35,13E
5433679749,2796,36,13F
5432222689,2796,37,14A
5433679709,2796,38,14C
5433679725,2796,39,14D
5433679721,2796,40,14F
5433679756,2796,41,15A
5433679751,2796,42,15D
5433679723,2796,43,16C
5433679737,2796,44,16F
5433679746,2796,45,17A
5433679743,2796,46,17C
5433679730,2796,47,17F
5433679735,2796,48,18A
5433679738,2796,49,18C
5433679753,2796,50,18F
5433679712,2796,51,19C
5433679714,2796,52,19D
5432222692,2796,53,20C
5432966502,29150,1,2C
5432966499,29150,2,3A
5432966486,29150,3,3C
5432966482,29150,4,3F
5432966494,29150,5,4A
5432966495,29150,6,4C
5432966489,29150,7,4D
5432966504,29150,8,5C
5432966492,29150,9,6C
5432966480,29150,10,6D
5432966497,29150,11,7F
5432005165,29150,12,8A
5432966483,29150,13,8F
5432005164,29150,14,9A
5432966503,29150,15,10C
5432966498,29150,16,11A
5432966491,29150,17,13C
5432966493,29150,18,13E
5432966479,29150,19,13F
5432966481,29150,20,14E
5432966496,29150,21,14F
5432966488,29150,22,15C
5432966500,29150,23,16A
5432966484,29150,24,16C
5432966501,29150,25,16E
5432005163,29150,26,17C
5432966487,29150,27,17E
5432966485,29150,28,18A
5432966490,29150,29,18D
5433577568,9307,1,3A
5433577564,9307,2,4C
5433577563,9307,3,6A
5433577565,9307,4,6F
5432755016,9307,5,7F
5432756789,9307,6,8A
5433577567,9307,7,8C
5433577572,9307,8,10B
5433577566,9307,9,10E
5432755017,9307,10,12B
5433577571,9307,11,14B
5432756787,9307,12,14F
5433577562,9307,13,19B
5432755015,9307,14,20B
5433577573,9307,15,20C
5433577570,9307,16,25B
5433577569,9307,17,26A
5432756788,9307,18,27A
5433577561,9307,19,30C
5432184902,4199,1,2C
5435986654,4199,2,13B
5435986650,4199,3,13G
5435986652,4199,4,15H
5435986649,4199,5,21E
5432184901,4199,6,24B
5435986653,4199,7,28A
5432184900,4199,8,33B
5435986651,4199,9,38E
5435947005,26588,1,1A
5432571260,26588,2,1H
5432571259,26588,3,3B
5435947001,26588,4,4A
5435947010,26588,5,5C
5435947004,26588,6,11G
5435856131,26588,7,13A
5435947003,26588,8,14A
5435946996,26588,9,18E
5435947000,26588,10,18D
5435787321,26588,11,19F
5432571257,26588,12,20E
5435946997,26588,13,23H
5435947009,26588,14,30F
5432571258,26588,15,30G
5435946998,26588,16,31G
5435947006,26588,17,32E
5435946999,26588,18,33F
5435856133,26588,19,33G
5435947008,26588,20,36B
5435856130,26588,21,36D
5435947002,26588,22,37H
5435787320,26588,23,38D
5435947011,26588,24,38F
5435947007,26588,25,38G
5435856132,26588,26,38H
5433568041,331,1,2A
5433568033,331,2,2D
5433568034,331,3,3F
5433568043,331,4,5A
5433568065,331,5,4F
5433568018,331,6,5F
5433568045,331,7,5D
5433568061,331,8,6A
5433568019,331,9,7A
5433568029,331,10,8A
5433568037,331,11,8B
5433568057,331,12,9B
5433568036,331,13,9C
5433568022,331,14,9D
5433568038,331,15,9F
5433568053,331,16,10B
5432238832,331,17,10F
5433568060,331,18,11A
5433568040,331,19,11D
5433568054,331,20,11C
5432238829,331,21,11F
5433568066,331,22,12D
5433568067,331,23,13B
5433568042,331,24,14C
5433568027,331,25,15A
5433568028,331,26,15D
5432238831,331,27,15F
5433568063,331,28,15E
5432238828,331,29,17A
5432238830,331,30,17D
5433568032,331,31,17E
5433568044,331,32,18A
5433568023,331,33,18B
5433568049,331,34,18D
5433568046,331,35,18C
5433568047,331,36,19E
5433568052,331,37,20D
5433568020,331,38,21B
5433568039,331,39,21D
5433568048,331,40,21F
5433568050,331,41,22B
5433568056,331,42,22C
5433568030,331,43,22E
5433568031,331,44,22D
5433568035,331,45,23C
5433568058,331,46,24D
5433568059,331,47,24F
5432238827,331,48,25B
5433568015,331,49,25D
5433568062,331,50,25C
5433568025,331,51,27A
5433568016,331,52,27C
5433568068,331,53,27E
5433568064,331,54,28C
5433568055,331,55,28D
5433568017,331,56,29A
5433568051,331,57,29D
5433568026,331,58,30F
5433568024,331,59,31B
5433568021,331,60,31F
5433074208,11606,1,1D
5432192264,11606,2,1C
5433134056,11606,3,2D
5433074209,11606,4,4D
5433074203,11606,5,6C
5433074216,11606,6,6F
5433074217,11606,7,6D
5433074213,11606,8,7A
5433074204,11606,9,8A
5433074219,11606,10,10B
5432192265,11606,11,11E
5433074214,11606,12,12E
5433074225,11606,13,12D
5433074199,11606,14,13A
5433074197,11606,15,13D
5433074207,11606,16,13F
5433074196,11606,17,14D
5433074211,11606,18,15A
5433134059,11606,19,15E
5433131627,11606,20,15D
5433134058,11606,21,15F
5433131629,11606,22,16A
5433074222,11606,23,17A
5433074218,11606,24,17F
5433074205,11606,25,17E
5433074210,11606,26,18C
5433074201,11606,27,18E
5432192263,11606,28,19E
5433074223,11606,29,20B
5433131626,11606,30,20F
5433074212,11606,31,24A
5433074200,11606,32,25A
5433074221,11606,33,27D
5433131628,11606,34,27F
5433134057,11606,35,28C
5433074206,11606,36,28F
5433074198,11606,37,29D
5433074224,11606,38,29F
5433074220,11606,39,29E
5433074215,11606,40,30A
5433074202,11606,41,31B
5433817405,10005,1,1A
5433817407,10005,2,1B
5433817406,10005,3,3B
5433817404,10005,4,6B
5434732921,13968,1,3B
5434732918,13968,2,4A
5434732920,13968,3,4B
5434732919,13968,4,5A
5433753223,2323,1,1A
5432655337,2323,2,1C
5433753243,2323,3,1B
5432655327,2323,4,1F
5433753278,2323,5,1G
5433753262,2323,6,2A
5435981535,2323,7,1H
5435981511,2323,8,2F
5433753275,2323,9,2C
5433753244,2323,10,3B
5433753246,2323,11,3F
5433753273,2323,12,3C
5432225946,2323,13,4A
5435981527,2323,14,4B
5435981514,2323,15,4F
5435981510,2323,16,5A
5432655334,2323,17,5F
5433753267,2323,18,5C
5435981519,2323,19,9B
5433753268,2323,20,11B
5435981537,2323,21,11F
5432655335,2323,22,11G
5433753249,2323,23,12A
5435981513,2323,24,12F
5433753269,2323,25,13D
5435981534,2323,26,13B
5433753258,2323,27,13E
5435981533,2323,28,13F
5435981509,2323,29,13H
5433753228,2323,30,13G
5433753227,2323,31,14A
5435981515,2323,32,14E
5433753240,2323,33,14D
5433753251,2323,34,14F
5433753241,2323,35,14H
5433753221,2323,36,14G
5433753271,2323,37,15D
5432300163,2323,38,15F
5433753250,2323,39,15H
5433753239,2323,40,15G
5435981528,2323,41,16E
5435981545,2323,42,16G
5432225947,2323,43,16F
5433753266,2323,44,17B
5433753253,2323,45,17A
5435981518,2323,46,17D
5433753224,2323,47,17E
5433753242,2323,48,17G
5432655331,2323,49,17H
5433753254,2323,50,18B
5432300165,2323,51,18D
5433753232,2323,52,18F
5435981540,2323,53,18H
5433753237,2323,54,19B
5433753259,2323,55,19A
5433764644,2323,56,19D
5433753233,2323,57,19F
5435981546,2323,58,19H
5433764643,2323,59,19G
5435981523,2323,60,20A
5433766573,2323,61,20E
5435981543,2323,62,20D
5433753261,2323,63,20G
5435981531,2323,64,20F
5435981542,2323,65,21A
5432300161,2323,66,21F
5433753255,2323,67,22A
5432655332,2323,68,21G
5432655333,2323,69,22B
5435981530,2323,70,22E
5433753235,2323,71,22F
5433753263,2323,72,22H
5435981517,2323,73,23F
5435981547,2323,74,23E
5435981516,2323,75,24B
5433753245,2323,76,24D
5433753230,2323,77,24H
5433753272,2323,78,24G
5435981539,2323,79,25D
5433753225,2323,80,25E
5432655336,2323,81,27B
5433766575,2323,82,27E
5432225952,2323,83,27D
5433753277,2323,84,27G
5433753231,2323,85,27F
5432655328,2323,86,27H
5432225950,2323,87,28B
5432300162,2323,88,28H
5433753238,2323,89,28G
5433753229,2323,90,29A
5435981522,2323,91,29G
5432225949,2323,92,30B
5433753260,2323,93,30A
5435981521,2323,94,30D
5433753265,2323,95,30F
5435981532,2323,96,30E
5433753274,2323,97,30G
5433753247,2323,98,30H
5435981536,2323,99,31B
5432225951,2323,100,31A
5435981526,2323,101,31G
5432655326,2323,102,32A
5435981538,2323,103,32B
5435981529,2323,104,32E
5433753256,2323,105,32H
5433766572,2323,106,33A
5433753226,2323,107,33B
